result #,search engine,query,article title,article url,article description,total nr of results (best guess),,,
0,bing,Boris Johnson,Boris Johnson - Wikipedia,https://en.wikipedia.org/wiki/Boris_Johnson,,1220000,,,
1,bing,Boris Johnson,Boris Johnson | Biography,,,, New York, U.S.)," American-born British journalist and Conservative Party politician who became prime minister of the United Kingdom in July 2019.""	1220000"
2,bing,Boris Johnson,Boris Johnson | Fox News,https://www.foxnews.com/category/person/boris-johnson,"Boris Johnson tells the UN Brexit is like having one""s liver pecked out by an eagle for all eternity British Prime Minister Boris Johnson on Tuesday equated his country’s impending departure from...",1220000,,,
3,bing,Boris Johnson,Boris Johnson (@BorisJohnson) | Twitter,https://twitter.com/borisjohnson,,1220000,,,
4,bing,Boris Johnson,Boris Johnson - latest news,,,,,,
5,bing,Boris Johnson,Boris Johnson - BBC News,https://www.bbc.com/news/topics/c8nq32jw8r1t/boris-johnson,A life-sized model of Prime Minister Boris Johnson made entirely out of cake has been unveiled at the Cake and Bake Show 2019,,,,
6,bing,Boris Johnson,Boris Johnson | Politics | The Guardian,https://www.theguardian.com/politics/boris-johnson,Politics live with Andrew Sparrow Brexit: Boris Johnson claims EU has not explained in detail why it objects to his alternative backstop plan - as it happened,1220000,,,
7,bing,Boris Johnson,Boris Johnson - Home | Facebook,https://www.facebook.com/borisjohnson,Boris Johnson. 729K likes. Member of Parliament for Uxbridge and South Ruislip,1220000,,,
8,bing,Boris Johnson,Boris Johnson - Simple English Wikipedia,,,,,,
9,bing,Boris Johnson,Boris Johnson Biography - Facts,,,,,,
10,bing,Boris Johnson,Boris Johnson - famechain.com,https://www.famechain.com/family-tree/11347/boris-johnson,"Boris Johnson""s former partners: Boris Johnson""s former wife is Marina Johnson QC Boris Johnson had an affair with Helen MacIntyre Boris Johnson allegedly had a romance with Petsy Wyatt Boris Johnson""s former wife is Allegra Mostyn-Owen",1220000,,,
11,bing,Boris Johnson,Boris Johnson - BBC News,https://www.bbc.com/news/topics/c8nq32jw8r1t/boris-johnson,"Boris Johnson responds to Harry Dunn diplomatic immunity row The PM says he does not think ""it can be right to use the process of diplomatic immunity for this type of purpose"" when asked about the ...",1220000,,,
12,bing,Boris Johnson,"Boris Johnson""s children - how many kids does the PM have ...",https://www.thesun.co.uk/news/9322111/boris-johnson-children-love-child/,Oct-01,,,,
13,bing,Boris Johnson,Boris Johnson’s ultimatum: back me or face 14 October ...,https://www.theguardian.com/politics/2019/sep/02/boris-johnson-threatens-to-ignore-mps-on-no-deal-brexit,Sep-02,,,,
14,bing,Boris Johnson,Charlotte Johnson Wahl - Wikipedia,https://en.wikipedia.org/wiki/Charlotte_Johnson_Wahl,Charlotte Maria Offlow Johnson Wahl (née Offlow Fawcett; born May 1942) is a British artist. She is the mother of Boris Johnson,,,,
15,bing,Boris Johnson,Boris Johnson – Wikipedia,https://sv.wikipedia.org/wiki/Boris_Johnson,Biografi. Boris Johnson föddes på Manhattan i New York i USA,,,,
16,bing,Boris Johnson,Boris Johnson: Last Week Tonight with John Oliver (HBO ...,https://www.youtube.com/watch?v=dXyO_MC9g3k,Jul-28,,,,
17,bing,Boris Johnson,Boris Johnson second wife: Why is Boris divorcing Marina ...,https://www.thesun.co.uk/news/3760688/marina-wheeler-boris-johnson-wife-lawyer-children/,Oct-01,,,,
18,bing,Boris Johnson,Boris Johnson (@borisjohnsonmp) • Instagram photos and videos,https://www.instagram.com/borisjohnsonmp/,217.2k Followers,,,,
19,bing,Boris Johnson,Boris Johnson Net Worth 2019: Money,,,,,,
20,bing,Boris Johnson,Boris Johnson Articles - Breitbart,https://www.breitbart.com/tag/boris-johnson/,Oct-07,,,,
21,bing,Boris Johnson,Who is Boris Johnson,,,,,,
22,bing,Boris Johnson,boris johnson - huffpost.com,https://www.huffpost.com/topic/boris-johnson,"The Israeli prime minister referred to his British counterpart as ""Boris Yeltsin."" But the blunder was conspicuously edited out of an official video of his remarks.",1220000,,,
23,bing,Boris Johnson,The Empty Promise of Boris Johnson | The New Yorker,https://www.newyorker.com/magazine/2019/06/24/the-empty-promise-of-boris-johnson,The Empty Promise of Boris Johnson The man expected to be Britain’s next Prime Minister makes people in power,,,,
24,bing,Boris Johnson,Boris Johnson – Grrr Graphics,https://grrrgraphics.com/boris-johnson,"Time to spiffy up Boris! Boris Johnson will be appointed Britain""s next Prime Minister on Wednesday. We now have two ‘orange man’ leaders in the west. In addition to President Trump",,,,
25,bing,Boris Johnson,"Boris Johnson told ""please leave my town"" by polite but ...",https://mashable.com/article/boris-johnson-please-leave-my-town/,People from Yorkshire are pretty well-known for saying it exactly like it is. And UK Prime Minister Boris Johnson got a dose of that honesty during a pretty disastrous visit to the town of Morley ...,1220000,,,
26,bing,Boris Johnson,"Who is Boris Johnson""s girlfriend Carrie Symonds? | HELLO!",https://www.hellomagazine.com/celebrities/2019072475674/who-is-boris-johnson-girlfriend-carrie-symonds/,Jul-24,,,,
27,bing,Boris Johnson,What is the IQ of Boris Johnson? - Quora,https://www.quora.com/What-is-the-IQ-of-Boris-Johnson,Jul-15,,,,
28,bing,Boris Johnson,Why Boris Johnson Is Renouncing His American Citizenship,https://www.theatlantic.com/international/archive/2015/02/boris-Johnson-renounces-us-citizenship-tax-bill-mayor-london/385554/,Feb-17,,,,
29,bing,Boris Johnson,Boris Johnson – Wikipédia,,,,,,
30,bing,Boris Johnson,Boris Johnson - apnews.com,https://apnews.com/BorisJohnson,LONDON (AP) — British Prime Minister Boris Johnson,,,,
31,bing,Boris Johnson,Boris Johnson to shut down Parliament amid Brexit fight,https://nypost.com/2019/09/09/boris-johnson-to-shut-down-parliament-amid-brexit-fight/,Sep-09,,,,
32,bing,Boris Johnson,Is it true that Boris Johnson is Turkish? - Quora,https://www.quora.com/Is-it-true-that-Boris-Johnson-is-Turkish,Jun-14,,,,
33,bing,Boris Johnson,Boris Johnson Facts for Kids,https://kids.kiddle.co/Boris_Johnson,Alexander Boris de Pfeffel Johnson MP (born 19 June 1964) is a British politician and journalist. He is Prime Minister of the United Kingdom and has been Leader of the Conservative Party since 23 July 2019. Johnson,,,,
34,bing,Boris Johnson,Brexit: Boris Johnson will send extension letter - court ...,https://www.bbc.co.uk/news/uk-politics-49936352,Oct-04,,,,
35,bing,Boris Johnson,Who is Boris Johnson,,,,,,
36,bing,Boris Johnson,Boris Johnson Cartoons and Comics - funny pictures from ...,https://www.cartoonstock.com/directory/b/boris_johnson.asp,"Boris Johnson funny cartoons from CartoonStock directory - the world""s largest on-line collection of cartoons and comics.",1220000,,,
37,bing,Boris Johnson,Boris Johnson is clinging to his last chance for glory ...,https://www.aljazeera.com/indepth/opinion/boris-johnson-clinging-chance-glory-190829094826098.html,Aug-29,,,,
38,bing,Boris Johnson,Boris Johnson - Wikipedia,https://en.wikipedia.org/wiki/Boris_Johnston,Alexander Boris de Pfeffel Johnson (/ ˈ f ɛ f ə l /; born 19 June 1964) is a British politician serving as Prime Minister of the United Kingdom and Leader of the Conservative Party since July 2019. He has been Member of Parliament (MP) for Uxbridge and South Ruislip since 2015 and was previously MP for Henley from 2001 to 2008.He also served as Mayor of London from 2008 to 2016 and Foreign ...,1220000,,,
39,bing,Boris Johnson,10 quotes by Boris Johnson that are even more terrifying ...,https://www.indy100.com/article/10-quotes-by-boris-johnson-that-are-even-more-terrifying-now-hes-foreign-secretary--WyYV966nSZ,Jul-14,,,,
40,bing,Boris Johnson,President Donald Trump talks trade with Boris Johnson at G ...,https://www.usatoday.com/story/news/politics/2019/08/25/trump-boris-johnson-g-7-summit-european-union-china-trade/2107244001/,Aug-25,,,,
41,bing,Boris Johnson,Boris Johnson | Yahoo News UK,https://uk.news.yahoo.com/tagged/boris-johnson,Boris Johnson Supreme Court ruling: Judgment in full. Boris Johnson has lost the landmark ruling by the Supreme Court. Below is the summary provided to assist in understanding the Court’s decision.,1220000,,,
42,bing,Boris Johnson,"World""s Best Boris Johnson Stock Pictures",,,,,,
43,bing,Boris Johnson,"Boris Johnson to hold Brexit talks with EU""s Jean-Claude ...",https://news.sky.com/story/boris-johnson-to-hold-brexit-talks-with-eus-jean-claude-juncker-11808339,Sep-16,,,,
44,bing,Boris Johnson,Boris Johnson compares Britain to the Incredible Hulk ...,https://www.foxnews.com/world/boris-johnson-compares-britain-incredible-hulk,Using a comic book analogy,,,,
45,bing,Boris Johnson,Boris Johnson - amazon.com,https://www.amazon.com/Boris-Johnson/e/B000APU92E%3Fref=dbs_a_mng_rwt_scns_share,Alexander Boris de Pfeffel Johnson (born 19 June 1964) is a British politician,,,,
46,bing,Boris Johnson,Boris Johnson Biography | Biography Online,https://www.biographyonline.net/politicians/uk/boris-johnson.html,Boris Johnson is a leading Conservative politician,,,,
47,bing,Boris Johnson,Boris Johnson likens himself to the Hulk in Brexit fight,https://news.yahoo.com/uks-boris-johnson-likens-himself-134618048.html,Sep-15,,,,
48,bing,Boris Johnson,Brexit is a tool for Boris Johnson to win an election. The ...,https://www.cnn.com/2019/09/28/uk/boris-johnson-brexit-analysis-intl-gbr/index.html,Sep-28,,,,
49,bing,Boris Johnson,Boris Johnson - Wikimedia Commons,https://commons.wikimedia.org/wiki/Boris_Johnson,English: Alexander Boris de Pfeffel Johnson,,,,
50,bing,Boris Johnson,UK Prime Minister Boris Johnson set on leaving the ...,https://nypost.com/2019/09/08/uk-prime-minister-boris-johnson-set-on-leaving-the-european-union/,UK Prime Minister Boris Johnson will “keep to the plan” to leave the European Union and will not try to negotiate a deal to delay Britain’s departure,,,,
51,bing,Boris Johnson,Boris Johnson Doesn’t Want a No-Deal Brexit. He Wants to ...,https://foreignpolicy.com/2019/08/12/boris-johnson-doesnt-want-no-deal-brexit-he-wants-to-win-an-election-jeremy-corbyn-brexit-election-cummings/,Aug-12,,,,
52,bing,Boris Johnson,Boris Johnson - Wikipedia,,,,,,
53,bing,Boris Johnson,Boris Johnson Lied to the Queen to Get Parliament ...,https://www.vice.com/en_us/article/d3a3jv/boris-johnson-lied-to-the-queen-to-get-parliament-suspended-court-rules,Sep-11,,,,
54,bing,Boris Johnson,Boris Johnson loses cabinet member as extension request ...,https://www.vox.com/world/2019/9/8/20855622/boris-johnson-eu-brexit-extension-jail-amber-rudd,Sep-08,,,,
55,bing,Boris Johnson,"Brexit: What Are Boris Johnson""s Options | National Review",https://www.nationalreview.com/2019/09/brexit-boris-johnson-options/,British Prime Minister Boris Johnson outside Downing Street in London,,,,
56,bing,Boris Johnson,"Nigel Farage and Boris Johnson: Donald Trump""s friends are ...",https://www.newsweek.com/trump-boris-johnson-farage-theresa-may-resigsn-1435043,Two friends of President Donald Trump,,,,
57,bing,Boris Johnson,Boris Johnson Quotes - BrainyQuote,https://www.brainyquote.com/authors/boris-johnson-quotes,Enjoy the best Boris Johnson Quotes at BrainyQuote. Quotations by Boris Johnson,,,,
58,bing,Boris Johnson,Boris Johnson (Author of The Churchill Factor),https://www.goodreads.com/author/show/370871.Boris_Johnson,Boris Johnson is a British politician in the Conservative Party and the former Mayor of London. Due to his public school,,,,
59,bing,Boris Johnson,All the times Boris Johnson flat-out lied | inews,https://inews.co.uk/news/uk/times-boris-johnson-flat-lied,Boris Johnson has written to Theresa May saying it should not be the UK’s priority to ensure there is “no border” between Northern Ireland and the Republic of Ireland,,,,
60,bing,Boris Johnson,Boris Johnson is going to be our next prime minister,https://news.yahoo.com/boris-johnson-is-going-to-be-our-next-prime-minister-110504235.html,Jul-23,,,,
61,bing,Boris Johnson,Did Boris Johnson Just Rope-a-Dope His Way into a Hard Brexit?,https://www.americanthinker.com/articles/2019/09/did_boris_johnson_just_ropeadope_his_way_into_a_hard_brexit.html,Sep-08,,,,
62,bing,Boris Johnson,Boris Johnson - The Telegraph,https://www.telegraph.co.uk/boris-johnson/,Oct-07,,,,
63,bing,Boris Johnson,"Boris Johnson: The Definitive Guide To Who""s Who In The ...",https://www.buzzfeed.com/alexwickham/boris-johnson-downing-street-advisers,Jul-30,,,,
64,bing,Boris Johnson,Boris Johnson: The British Donald Trump? | National Review,https://www.nationalreview.com/2019/05/boris-johnson-political-career-donald-trump-brexit/,Then-British foreign secretary Boris Johnson at the European Council headquarters in Brussels,,,,
65,bing,Boris Johnson,Boris Johnson : NPR,https://www.npr.org/tags/365690980/boris-johnson,Boris Johnson Trades Challenges With Lawmakers In Raucous Return To Parliament. September 25,,,,
66,bing,Boris Johnson,Boris Johnson MP - Latest news & opinion on the Prime ...,https://www.mirror.co.uk/all-about/boris-johnson,"Boris Johnson Tory Brexit Minister can""t even say if he has read the full text of Brexit deal Shadow Brexit Secretary Keir Starmer argued the Prime Minister was ""hiding"" key details by ruling out ...",1220000,,,
67,bing,Boris Johnson,Boris Johnson | Financial Times,https://www.ft.com/topics/people/Boris_Johnson,Oct-07,,,,
68,bing,Boris Johnson,Boris Johnson: Parliament suspension sparks outrage with ...,https://www.cbsnews.com/news/brexit-news-boris-johnson-suspend-parliament-queen-speech-before-european-union-exit-today-2019-08-28/,Aug-28,,,,
69,bing,Boris Johnson,Boris Johnson loses another battle: Here’s why he might ...,https://www.politico.com/story/2019/09/04/boris-johnson-votes-brexit-election-1481771,Britain. Boris Johnson loses another battle: Here’s why he might still win the war. The British prime minister lost every vote in the House of Commons on Wednesday,,,,
70,bing,Boris Johnson,"Boris Johnson""s Worst Week Ever - bloomberg.com",https://www.bloomberg.com/features/2019-boris-johnson-bad-brexit-week/,It began with a cute puppy and ended with a stinging family betrayal. U.K. Prime Minister Boris Johnson is determined to deliver Brexit on his own terms — by Oct. 31.,1220000,,,
71,bing,Boris Johnson,Boris Johnson Net Worth 2018: Wiki,,,,,,
72,bing,Boris Johnson,Boris Johnson: what you need to know about the new Tory PM,https://www.snp.org/boris-johnson-what-you-need-to-know-about-the-new-tory-pm/,Jul-24,,,,
73,bing,Boris Johnson,Revealed: The Brexit deal Boris Johnson wants | Coffee House,https://blogs.spectator.co.uk/2019/09/revealed-the-brexit-deal-boris-johnson-wants/,Sep-17,,,,
74,bing,Boris Johnson,Who is Boris Johnson dating? Boris Johnson girlfriend,,,,,,
75,bing,Boris Johnson,11 Boris Johnson diplomatic gaffes – POLITICO,https://www.politico.eu/article/11-boris-johnson-diplomatic-gaffes/,Cannibalism and chief-killing. Johnson was forced to apologize to the people of Papua New Guinea after writing in 2006 in the Telegraph: “For 10 years we in the Tory party have become used to Papua New Guinea-style orgies of cannibalism and chief-killing and so it is with a happy amazement that we watch as the madness engulfs the Labour party.”,1220000,,,
76,bing,Boris Johnson,Boris Johnson – Wikipédia,https://hu.wikipedia.org/wiki/Boris_Johnson,Alexander Boris de Pfeffel Johnson (New York,,,,
77,bing,Boris Johnson,Boris Johnson – Wikipedia,https://fi.wikipedia.org/wiki/Boris_Johnson,Alexander Boris de Pfeffel Johnson (s.19. kesäkuuta 1964 New York City,,,,
78,bing,Boris Johnson,"Boris Johnson has public""s support to shut down Parliament ...",https://www.telegraph.co.uk/politics/2019/08/12/boris-johnson-has-publics-support-shut-parliament-get-brexit/,Aug-12,,,,
79,bing,Boris Johnson,"Is Boris Johnson Ready to be Britain""s Prime Minister ...",https://www.theatlantic.com/international/archive/2019/07/boris-johnson-profile/594379/,Boris Johnson Meets His Destiny. Hailed as a savant,,,,
80,bing,Boris Johnson,Boris Johnson – Wikipedie,https://cs.wikipedia.org/wiki/Boris_Johnson,Alexander Boris de Pfeffel Johnson (* 19. června 1964 New York) je britský politik,,,,
81,bing,Boris Johnson,Boris Johnson’s racist insults,,,,,,
82,bing,Boris Johnson,Thousands protest against British Prime Minister Boris ...,https://www.cbsnews.com/news/protests-in-london-today-thousands-protest-against-boris-johnson-suspending-parliament-2019-08-31/,Aug-31,,,,
83,bing,Boris Johnson,Why Boris Johnson Will Suspend Parliament Before Brexit | Time,https://time.com/5663212/boris-johnson-suspend-parliament/,Aug-29,,,,
84,bing,Boris Johnson,Boris Johnson - Brexit Hero in the Making or Goat? - Gold ...,https://tomluongo.me/2019/09/06/boris-johnson-hero-goat/,Sep-06,,,,
85,bing,Boris Johnson,Boris Johnson Height - Celebrity Heights,https://www.celebheights.com/s/Boris-Johnson-47354.html,Find out how tall Boris Johnson is,,,,
86,bing,Boris Johnson,Photo of the Day,,,,,,
87,bing,Boris Johnson,Boris Johnson | Know Your Meme,https://knowyourmeme.com/memes/people/boris-johnson,Boris Johnson is a conservative English politician who currently servers as a Member of Parliament for the Uxbridge and South Ruislip constituency in the United Kingdom and formerly served as Mayor of London from 2008 to 2016.,1220000,,,
88,bing,Boris Johnson,Boris Johnson GIFs - Find & Share on GIPHY,https://giphy.com/search/boris-johnson,Find GIFs with the latest and newest hashtags! Search,,,,
89,bing,Boris Johnson,Boris Johnson ‘could be jailed’ for refusing to seek ...,https://www.scmp.com/news/world/europe/article/3026192/boris-johnson-could-be-jailed-refusing-seek-brexit-delay,Sep-08,,,,
90,bing,Boris Johnson,"""I am a passionate Zionist",,,,,,
91,bing,Boris Johnson,Amazon.com: The Churchill Factor: How One Man Made History ...,https://www.amazon.com/Churchill-Factor-How-Made-History/dp/1594633983,From London’s inimitable mayor,,,,
92,bing,Boris Johnson,Boris Johnson - Bio,,,," and more.""	1220000",,
93,bing,Boris Johnson,"Boris Johnson""s hair history - marieclaire.co.uk",https://www.marieclaire.co.uk/news/celebrity-news/boris-johnson-s-hair-history-3131,Aug-01,,,,
94,bing,Boris Johnson,Prime Minister Boris Johnson Asks Queen to Suspend ...,https://people.com/royals/boris-johnson-asks-queen-elizabeth-suspend-parliament-ahead-brexit/,Aug-28,,,,
95,bing,Boris Johnson,Boris Johnson - from The i Newspaper online | inews.co.uk,https://inews.co.uk/tag/boris-johnson/,More essential opinion,,,,
96,bing,Boris Johnson,Profile: Boris Johnson | Reuters.com,https://www.reuters.com/news/picture/profile-boris-johnson-idUSRTX70OBK,Jul-23,,,,
97,bing,Boris Johnson,Boris Johnson Tells The Most Obvious Lie Ever | HuffPost,https://www.huffpost.com/entry/boris-johnson-hospital-press_n_5d81ca44e4b0849d472027b4,"""There""s no press here",,,,
98,bing,Boris Johnson,Boris Johnson divorce: Does Boris Johnson have children ...,https://www.express.co.uk/news/politics/1014416/Boris-Johnson-divorce-does-Boris-Johnson-have-children-wife-Marina-Wheeler,Sep-07,,,,
99,bing,Boris Johnson,Brexit: Boris Johnson says UK will break away like Hulk ...,https://www.dw.com/en/brexit-boris-johnson-says-uk-will-break-away-like-hulk/a-50437336,"News Brexit: Boris Johnson says UK will break away like Hulk . Boris Johnson has vowed that the UK will escape the EU""s chains on October 31 just like the comic book hero if no new deal is reached.",1220000,,,
